フリージャーナリスト,freelance journalist,,
フリージング,freezing,,
フリース,fleece,,
フリースクール,alternative school,free school,
フリースケーティング,free skating,,
フリースタイル,freestyle,,
フリースタイルスキー,freestyle skiing,,
フリースペース,free space,freely-usable space,
フリースロー,free throw,,
フリーズ,freezing,turning into ice,locking up
フリーズドライ,freeze-dry,,
フリーセックス,free love,sexual freedom,sexual emancipation
フリーソフト,freeware,free software,libre software
フリーソフトウェア,free software,libre software,open-source software that can be used, modified, and redistributed without restriction
フリーソフトウエア,free software,libre software,open-source software that can be used, modified, and redistributed without restriction
フリータイム,free time,,
フリータックス,tax-free,free of tax,
フリーター,young people subsisting on part-time work,one whose livelihood is provided by part-time work,
フリーダイアル,toll-free number,free dial,
フリーダイビング,freediving,free-diving,skin diving
フリーダイヤル,toll-free number,free dial,
フリーダム,freedom,free,open
フリーダンス,free dance,FD,
フリートレード,free trade,,
フリートーキング,unstructured conversation,free conversation,
フリートーク,free conversation,,
フリードリンク,free drink,free drinks,free refills
フリーハンド,free-hand,,
フリーバッティング,batting practice,,
フリーパス,free pass,,
フリービーエスディー,FreeBSD,,
フリーピストル,free pistol event,50 metre pistol,
フリーフォール,free fall,,
フリーフライト,free flight,,
フリーフライヤー,experimental unmanned spacecraft,,
フリーブッキング,agreement between film distributors and cinemas that the latter may freely pick and show films,,
フリーペーパー,newspaper with a lot of advertisements and delivered for free of charge,,
フリーポート,free port,,
フリーマ,flea market,,
フリーマケット,flea market,free market,
フリーマーケット,flea market,free market,
フリーマーチン,freemartin,,
フリーミアム,freemium,offering both free and premium content in the same product,
フリーメイソン,Freemasonry,Freemason,
フリーメーソン,Freemasonry,Freemason,
フリーメール,free e-mail service,,
フリーユニックス,free UNIX,,
フリーライター,freelance writer,,
フリーライダー,free rider,,
フリーライフル,free rifle,,
フリーラジカル,free radical,,
フリーランサー,freelancer,,
フリーランス,freelance,,
フリーリード,free reed,,
フル,full,,
フルインストール,full install,,
フルインターチェンジ,full interchange,,
フルエッチディー,full HD,1080p,
フルオレセイン,fluorescein,,
フルオロウラシル,fluorouracil,,
フルオロカーボン,fluorocarbon,,
フルオロキノロン,fluoroquinolone,,
フルカウント,full count,,
フルカラー,full colour,,
フルカラープリンター,full-color printer,,
フルクトース,fructose,fruit sugar,
フルグライト,fulgurite,,
フルコミット,committing fully,,
フルコンプ,fully complete,fully completing,
フルコース,complete meal,,
フルコーラス,whole song,complete music,
フルサイズ,full size,,
フルサービス,full-service,,
フルショット,full shot,,
フルジャストロー,full-just-low,,
フルスイング,full swing,,
フルスカート,full skirt,,
フルスクラッチ,making from scratch,full scratch building,
フルスクリーン,full screen,,
フルスクリーンエディタ,full-screen editor,,
フルスコア,full score,,
フルストップ,full stop,,
フルスピード,full speed,,
フルスペックハイビジョン,full HD,1080p,
フルスロットル,full throttle,,
フルセット,full set,,
フルタイマー,full-timer,,
フルタイム,full time,,
フルダンプ,full dump,,
フルチン,having the penis hang out,,
フルテキストインデックス,full-text index,,
フルデュプレックス,full-duplex,,
フルニトラゼパム,flunitrazepam,roofies,
フルヌード,totally naked,buck naked,
フルネルソン,full nelson,,
フルネーム,full name,,
フルハイト,full-height,,
フルハイビジョン,full HD,1080p,
フルハウス,full house,,
フルバック,fullback,,
フルバックアップ,full backup,,
フルバージョン,full version,,
フルパス,full path,,
フルパワー,full throttle,full power,
フルファッション,full-fashioned,,
フルフェイスマスク,full-face diving mask which seals the whole face from the water,,
フルフットタイプ,full foot type scuba fin,,
フルフラット,fully flat,entirely flat,full-flat
フルフラール,furfural,,
フルフル,froufrou,frou frou,frilly decoration
フルベース,bases loaded,,
フルページディスプレイ,full-page display,,
フルボッコ,completely beating somebody up,being completely knocked down,thoroughly bashing somebody
フルマカモメ,northern fulmar,,
フルマラソン,full marathon,,
フルミント,Furmint,,
フルメンバー,all members,everybody,regular member
フルモーション,full motion,,
フルモーションビデオ,full motion video,,
フルレングス,full-length,,
フルレンジ,full range,,
フルンケル,furuncle,,
フルーク,fluke,frock,flock
フルーツ,fruit,,
フルーツカクテル,fruit cocktail,,
フルーツケーキ,fruitcake,,
フルーツサラダ,fruit salad,,
フルーツサンド,fruit sandwich,sandwich filled with fruit and sweetened whipped cream,
フルーツサンドイッチ,fruit sandwich,sandwich filled with fruit and sweetened whipped cream,
フルーツジュース,fruit juice,,
フルーツゼリー,fruit jelly,fruit jello,
フルーツソース,fruit sauce,,
フルーツドリンク,mixed juice drink,,
フルーツドロップ,fruit drops,fruit drop,fruit flavored bonbons
フルーツパーラー,teahouse that sells fruit,,
フルーツビネガー,fruit vinegar,,
フルーツポンチ,fruit punch,,
フルーツワイン,fruit wine,,
フルーティ,fruity,,
フルーティスト,flutist,flautist,
フルーティー,fruity,,
フルート,flute,,
フルード,fluid,,
フルールドセル,fleur de sel,variety of sea salt,
フルーレ,foil,,
フレア,flare,,
フレアリング,flaring,,
フレアー,flare,,
フレアースカート,flare skirt,,
フレイジング,phrasing,,
フレイバ,flavor,flavour,
フレイバー,flavor,flavour,
フレイヴァ,flavor,flavour,
フレイヴァー,flavor,flavour,
フレオン,Freon,,
フレオンガス,Freon gas,,
フレキ,flexible cable,,
フレキシビリティー,flexibility,,
フレキシブル,flexible,,
フレキシブルアドバンストアーキテクチャシステム,Flexible Advanced Systems Architecture,,
フレキシブルディスク,flexible disk,floppy disk,
フレキシブルディスクカートリッジ,flexible disk cartridge,,
フレキシブルバック,flexible back,,
フレキシブルマニュファクチャリングシステム,flexible manufacturing system,,
フレグランス,fragrance,,
フレコン,flexible conduit,flexible container,flexible control
フレスコ,fresco,,
フレスタ,station where one meets friends,,
フレックス,flex,,
フレックスタイム,flexible-hours system,flextime,
フレッシャー,fresher,freshman,newly hired career-track company employee
フレッシュ,fresh,,coffee whitener
フレッシュチーズ,fresh cheese,,
フレッシュマン,freshman,newly hired career-track company employee,
フレッツアイエスディーエン,FLETS ISDN,,
フレット,fret,,
フレットレス,fretless,,
フレネミー,frenemy,frienemy,
フレロビウム,flerovium,,
フレンズ,friends,,
フレンチ,French,,
フレンチエンジェルフィッシュ,French angelfish,,
フレンチエンゼルフィッシュ,French angelfish,,
フレンチカナディアン,French-Canadian,,
フレンチカンカン,can-can,,
フレンチキス,French kiss,,
フレンチスリーブ,French sleeve,,
フレンチソース,French dressing,,
フレンチタートル,knit top with a loose turtleneck or cowl neck,,
フレンチトースト,French toast,,
フレンチドレッシング,French dressing,,
フレンチナイフ,chef's knife,French knife,cooking knife
フレンチバタフライフィッシュ,French butterflyfish,Guyana butterflyfish,
フレンチパラドックス,French paradox,paradox of relatively high health levels in France despite smoking, consumption of alcohol, meat, etc.,
フレンチフライ,fried potato,French fries,chips
フレンチフライドポテト,French-fried potatoes,French fries,
フレンチブルドッグ,French bulldog,,
フレンチホルン,French horn,,
フレンチポテト,French fries,,
フレンチレター,French letter,condom,
フレンド,friend,,
フレンドシップ,friendship,,
フレンドリ,friendly,,
フレンドリー,friendly,,
フレー,hurray,,
フレーク,flake,,
フレージング,phrasing,,
フレーズ,phrase,strawberry,
フレーバ,flavor,flavour,
フレーバー,flavor,flavour,
フレーバーウォーター,flavored water,flavoured water,water flavored with fruit, spices, etc.
フレーマ,framer,,
フレーミング,framing,flaming,hostile and insulting interaction between persons over the internet
フレーム,frame,flame,
フレームアウト,frame out,,
フレームアップ,frame-up,,
フレームイン,frame in,,
フレームシーケンス,frame sequence,,
フレームバッファ,frame buffer,,
フレームベース,frame based,,
フレームリレー,frame relay,,
フレームリレーサービス,frame relay service,,
フレームレス,rimless,borderless,bezel-less
フレームレート,frame rate,,
フレームロック,framelock,,
フレームワーク,framework,,
フレーメン,flehmen,,
フレーヴァ,flavor,flavour,
フレーヴァー,flavor,flavour,
フロア,floor,follower,
フロアシフト,floor shift,,
フロアショー,floor show,,
フロアスタンド,floor lamp,,
フロアダクト,floor duct,,
フロアディレクター,floor director,FD,
フロアノード,floor node,,
フロアプライス,floor price,,
フロアプラン,floor-plan,,
フロアマネージャー,floor manager,,
フロアリミット,floor limit,,
フロアリング,flooring,,
フロアリングブロック,flooring block,,
フロアレディー,bar hostess,,
フロアー,floor,follower,
フロイライン,miss,,
フロギストン,phlogiston,,
フロス,floss,,
フロスチング,frosting,,
フロスト,frost,,
フロセミド,furosemide,,
フロック,fluke,frock,flock
フロックコート,frock coat,,
フロックス,phlox,,
フロッグ,frog,,
フロッグマン,frogman,,
フロッタージュ,frottage,,
フロッピ,floppy,,
フロッピィ,floppy,,
フロッピー,floppy,,
フロッピーインファント,floppy infant,,
フロッピーディスク,floppy disk,flexible disk,
フロッピーディスクコントローラ,floppy disk controller,FDC,
フロッピーディスクドライブ,floppy disk drive,FDD,
フロッピードライブ,floppy drive,,
フロップス,FLOPS,,
フロプティカルディスク,floptical disk,,
フロマージュ,cheese,,
フロラ,flora,,
フロラシオン,floral style,,
フロリゲン,florigen,,
フロリスト,florist,,
フロリダ,Florida,,
フロリダバス,Florida black bass,,
フロリダパンサー,Florida panther,,
フロリン,fluorine,,
フロリング,wooden flooring,,
フロリーゲン,florigen,,
フロン,fluorocarbon,chlorofluorohydrocarbon,CFC
